route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seats_availability
Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Tejas Maa Bhawani,AC Sleeper (2+1),21:30,05h 55m,03:25,2.0,1250.0,2 Seats available
Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Tejas Maa Bhawani,A/C Sleeper (2+1),21:30,06h 30m,04:00,2.0,1050.0,13 Seats available
Patna (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Sri Krishna Rath,A/C Seater / Sleeper (2+1),22:15,06h 15m,04:30,1.6,500.0,17 Seats available
Katihar to Patna (Bihar),https://www.redbus.in/bus-tickets/katihar-to-patna,Bihar state road transport corporation (BSRTC) - 156563,AC Seater (2+2),18:00,10h 00m,04:00,3.3,468.0,36 Seats available
Katihar to Patna (Bihar),https://www.redbus.in/bus-tickets/katihar-to-patna,SOBHA TRAVELS (A.T),A/C Seater / Sleeper (2+1),20:00,09h 00m,05:00,1.8,495.0,30 Seats available
Katihar to Patna (Bihar),https://www.redbus.in/bus-tickets/katihar-to-patna,Sri Krishna Rath,A/C Seater / Sleeper (2+2),02:00,06h 15m,08:15,0.0,799.0,13 Seats available
Muzaffarpur (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),18:00,10h 00m,04:00,4.0,484.0,33 Seats available
Muzaffarpur (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Pawapuri Motors,A/C Seater / Sleeper (2+1),17:30,09h 30m,03:00,2.9,675.0,14 Seats available
Muzaffarpur (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),19:00,07h 30m,02:30,2.0,680.0,6 Seats available
Muzaffarpur (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Tejas Maa Bhawani,AC Sleeper (2+1),18:45,08h 40m,03:25,2.0,1000.0,2 Seats available
Muzaffarpur (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Tejas Maa Bhawani,A/C Sleeper (2+1),19:05,08h 55m,04:00,2.0,1050.0,15 Seats available
Muzaffarpur (Bihar) to Hazaribagh,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Tejas Maa Bhawani,Non AC Seater (2+2),18:30,08h 00m,02:30,2.0,800.0,41 Seats available
Patna (Bihar) to Raxaul,https://www.redbus.in/bus-tickets/patna-to-raxaul,Bihar state road transport corporation (BSRTC) - 150571,Non AC Seater (2+2),21:20,07h 10m,04:30,3.3,293.0,33 Seats available
Patna (Bihar) to Raxaul,https://www.redbus.in/bus-tickets/patna-to-raxaul,sapna travels(A.T),A/C Seater/Sleeper (2+1),21:00,08h 00m,05:00,2.8,450.0,34 Seats available
Patna (Bihar) to Raxaul,https://www.redbus.in/bus-tickets/patna-to-raxaul,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:00,07h 00m,05:00,2.2,495.0,54 Seats available
Muzaffarpur (Bihar) to Kathmandu,https://www.redbus.in/bus-tickets/muzaffarpur-to-kathmandu,Bihar state road transport corporation (BSRTC) - 166033,A/C Seater Hi-Tech Push Back (2+2),15:35,14h 40m,06:15,2.8,855.0,20 Seats available
Muzaffarpur (Bihar) to Kathmandu,https://www.redbus.in/bus-tickets/muzaffarpur-to-kathmandu,V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),15:14,14h 16m,05:30,3.7,876.0,7 Seats available
Motihari to Kathmandu,https://www.redbus.in/bus-tickets/motihari-to-kathmandu,Bihar state road transport corporation (BSRTC) - 166033,A/C Seater Hi-Tech Push Back (2+2),17:10,13h 05m,06:15,2.7,685.0,20 Seats available
Motihari to Kathmandu,https://www.redbus.in/bus-tickets/motihari-to-kathmandu,V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),16:15,13h 15m,05:30,2.5,700.0,7 Seats available
Hazaribagh to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-muzaffarpur,Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),23:15,08h 15m,07:30,2.8,484.0,31 Seats available
Hazaribagh to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-muzaffarpur,Pawapuri Motors,A/C Seater / Sleeper (2+1),21:45,08h 00m,05:45,2.1,765.0,8 Seats available
Hazaribagh to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-muzaffarpur,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),21:35,07h 55m,05:30,2.0,750.0,10 Seats available
Hazaribagh to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-muzaffarpur,Tejas Maa Bhawani,A/C Sleeper (2+1),21:45,07h 30m,05:15,2.0,799.0,26 Seats available
Hazaribagh to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-muzaffarpur,Tejas Maa Bhawani,Non AC Seater (2+2),21:00,08h 30m,05:30,2.0,725.0,21 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),21:25,06h 35m,04:00,3.7,450.0,34 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Divya Rath,A/C Sleeper (2+1),20:45,07h 00m,03:45,4.8,700.0,27 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),21:25,07h 00m,04:25,3.7,700.0,29 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,MAA SHANTI TRAVELS,Non A/C Seater / Sleeper (2+1),22:10,06h 15m,04:25,4.4,700.0,35 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),20:35,07h 30m,04:05,3.4,463.0,20 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),18:25,07h 50m,02:15,3.4,463.0,23 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Chandralok Bus Service,A/C Seater / Sleeper (2+2),21:10,07h 20m,04:30,0.0,400.0,20 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Chandralok Bus Service,A/C Seater / Sleeper (2+2),21:00,07h 30m,04:30,0.0,500.0,24 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,A/C Seater / Sleeper (2+1),19:25,08h 40m,04:05,3.4,463.0,26 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,A/C Seater / Sleeper (2+1),16:55,09h 10m,02:05,3.4,463.0,18 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),21:00,07h 45m,04:45,3.6,600.0,36 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sadhvi Rath,A/C Seater / Sleeper (2+1),20:20,06h 45m,03:05,3.1,527.0,48 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Aarush Krrish,A/C Seater / Sleeper (2+1),21:00,07h 00m,04:00,2.3,540.0,46 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shatabdi Travels,A/C Seater / Sleeper (2+1),21:00,07h 45m,04:45,2.5,650.0,38 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shri Sai Krishna Luxury,A/C Seater / Sleeper (2+1),21:15,07h 30m,04:45,2.2,600.0,50 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Mahuli Travels,A/C Seater / Sleeper (2+1),20:50,07h 10m,04:00,3.7,500.0,48 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),20:30,07h 40m,04:10,3.2,600.0,44 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:00,07h 30m,03:30,1.6,400.0,11 Seats available
Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sri Krishna Rath,A/C Seater / Sleeper (2+2),21:00,07h 30m,04:30,1.6,450.0,16 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Bihar state road transport corporation (BSRTC) - 150465,Non AC Seater (2+2),05:00,04h 00m,09:00,1.8,213.0,41 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),06:50,03h 50m,10:40,3.2,330.0,8 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Shiv Ganga Travels,AC Seater (2+2),05:46,03h 44m,09:30,1.2,330.0,36 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Shiv Ganga Travels,AC Seater (2+2),09:17,03h 58m,13:15,1.2,330.0,36 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Shiv Ganga Travels,NON A/C Seater Push Back (2+2),10:15,04h 15m,14:30,1.2,300.0,36 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Shiv Ganga Travels,A/C Seater (2+2),11:56,04h 04m,16:00,1.2,330.0,36 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),12:00,05h 25m,17:25,2.2,330.0,18 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Trimurti Travels,Tata A/C Seater (2+2),12:15,03h 30m,15:45,1.3,300.0,45 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Shiv Ganga Travels,A/C Seater (2+2),13:09,03h 51m,17:00,1.2,330.0,36 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Trimurti Travels,Tata A/C Seater (2+2),13:45,03h 30m,17:15,1.0,300.0,45 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Shiv Ganga Travels,NON A/C Seater (2+2),15:29,04h 01m,19:30,1.2,300.0,36 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Shiv Ganga Travels,NON A/C Seater (2+2),17:09,04h 21m,21:30,1.2,300.0,36 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Ayan Benz,A/C Seater / Sleeper (2+1),20:00,04h 30m,00:30,1.0,350.0,42 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Krishna Airwings,A/C Seater / Sleeper (2+2),20:30,03h 00m,23:30,1.0,500.0,59 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),08:50,03h 40m,12:30,3.3,330.0,3 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Yogmaya,NON A/C Seater / Sleeper (2+2),20:45,05h 45m,02:30,3.5,350.0,64 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),08:00,03h 30m,11:30,2.1,350.0,12 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:00,03h 00m,23:00,1.6,450.0,11 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+1),20:25,03h 20m,23:45,2.9,650.0,33 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),20:30,03h 20m,23:50,2.9,550.0,44 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Chandralok Bus Service,A/C Seater / Sleeper (2+2),21:00,04h 00m,01:00,0.0,500.0,24 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Sri Krishna Rath,A/C Seater / Sleeper (2+2),21:00,03h 00m,00:00,1.6,500.0,16 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,Chandralok Bus Service,A/C Seater / Sleeper (2+2),21:10,03h 50m,01:00,0.0,400.0,20 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),21:25,03h 55m,01:20,2.7,700.0,34 Seats available
Patna (Bihar) to Darbhanga,https://www.redbus.in/bus-tickets/patna-to-darbhanga,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),22:10,03h 10m,01:20,2.4,700.0,24 Seats available
Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Bihar state road transport corporation (BSRTC) - 152896,Non AC Seater (2+2),21:59,08h 01m,06:00,3.2,400.0,8 Seats available
Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Tiwari Motors,A/C Seater / Sleeper (2+1),20:00,09h 05m,05:05,2.0,499.0,53 Seats available
Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Raj Rath,A/C Seater / Sleeper (2+2),21:00,09h 00m,06:00,2.5,425.0,24 Seats available
Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:00,07h 30m,03:30,1.6,650.0,28 Seats available
Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Sri Krishna Rath,A/C Seater / Sleeper (2+2),21:00,07h 30m,04:30,1.6,700.0,16 Seats available
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),21:25,07h 10m,04:35,2.9,468.0,34 Seats available
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),21:25,08h 05m,05:30,3.8,700.0,33 Seats available
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Divya Rath,A/C Sleeper (2+1),20:45,08h 00m,04:45,4.4,700.0,21 Seats available
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sadhvi Rath,A/C Seater / Sleeper (2+1),20:20,08h 50m,05:10,3.2,527.0,46 Seats available
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,AITIANA CRUISELINERS,Bharat Benz A/C Seater /Sleeper (2+1),20:20,08h 10m,04:30,3.3,500.0,24 Seats available
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Hawa Hawai,A/C Seater / Sleeper (2+1),20:00,08h 00m,04:00,3.0,540.0,10 Seats available
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),22:10,07h 16m,05:26,4.0,700.0,23 Seats available
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,4.0,600.0,36 Seats available
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Shatabdi Travels,A/C Seater / Sleeper (2+1),21:00,08h 00m,05:00,3.4,650.0,40 Seats available
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Shri Sai Krishna Luxury,A/C Seater / Sleeper (2+1),21:15,08h 30m,05:45,2.8,600.0,48 Seats available
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Mahuli Travels,A/C Seater / Sleeper (2+1),20:50,07h 55m,04:45,3.7,500.0,48 Seats available
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),20:30,08h 25m,04:55,3.2,600.0,44 Seats available
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:00,08h 50m,04:50,1.6,450.0,28 Seats available
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sri Krishna Rath,A/C Seater / Sleeper (2+2),21:00,08h 45m,05:45,1.6,500.0,16 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Bihar state road transport corporation (BSRTC) - 156563,AC Seater (2+2),19:00,09h 00m,04:00,3.1,468.0,36 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Aitiana Airwings,Benz A/C Sleeper (2+1),21:00,08h 00m,05:00,4.3,650.0,8 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),20:10,08h 50m,05:00,4.1,700.0,21 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Raj Bus Services,A/C Seater / Sleeper (2+1),13:35,07h 00m,20:35,3.4,463.0,11 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,AITIANA CRUISELINERS,A/C Seater / Sleeper (2+1),21:00,09h 00m,06:00,3.7,500.0,13 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Sadhvi Rath,A/C Seater / Sleeper (2+1),19:36,10h 00m,05:36,4.1,509.0,12 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,MAA KAMAKHYA DREAMLINER,A/C Seater / Sleeper (2+1),20:10,08h 50m,05:00,3.2,495.0,23 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Aarush Krrish,A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,2.8,540.0,48 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Hawa Hawai,A/C Seater / Sleeper (2+1),20:30,09h 00m,05:30,2.0,495.0,8 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),21:00,09h 00m,06:00,4.1,600.0,27 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Divya Rath,A/C Sleeper (2+1),20:30,09h 00m,05:30,3.6,700.0,8 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),20:45,08h 30m,05:15,3.6,700.0,36 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Raj Bus Services,A/C Seater / Sleeper (2+2),22:45,09h 00m,07:45,3.4,463.0,5 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Aitiana Travels,NON A/C Seater / Sleeper (2+2),20:00,10h 00m,06:00,4.0,300.0,11 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Shree Sai Krishna Luxury,A/C Seater / Sleeper (2+1),20:00,09h 00m,05:00,4.0,650.0,26 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Shatabdi Travels,A/C Seater / Sleeper (2+1),19:50,09h 00m,04:50,3.0,650.0,26 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Meera Travels (Yvts),A/C Seater / Sleeper (2+1),20:15,10h 00m,06:15,1.3,600.0,6 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Sameer Travels (GT),A/C Seater / Sleeper (2+2),23:40,06h 50m,06:30,2.0,550.0,25 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Sree Balaji Travels,A/C Seater / Sleeper (2+1),19:30,09h 00m,04:30,1.0,500.0,4 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Mahuli Travels,A/C Seater/Sleeper (2+1),19:45,09h 20m,05:05,3.7,500.0,45 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),21:00,08h 20m,05:20,3.2,599.0,15 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Vivek Travels (yvts),A/C Seater/Sleeper (2+1),22:00,07h 20m,05:20,1.3,650.0,19 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Shivam Travels,NON A/C Seater / Sleeper (2+2),20:30,08h 30m,05:00,1.1,450.0,43 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Sri Krishna Rath,A/C Seater / Sleeper (2+2),21:00,07h 15m,04:15,1.1,449.0,24 Seats available
Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna,Sri Krishna Rath,A/C Seater / Sleeper (2+2),02:15,06h 00m,08:15,0.0,799.0,15 Seats available
Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),05:30,02h 00m,07:30,3.2,158.0,20 Seats available
Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Bihar state road transport corporation (BSRTC) - 160830,Non AC Seater (2+3),21:30,02h 31m,00:01,3.2,129.0,52 Seats available
Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Rohit Sewa,NON A/C Seater (2+2),05:26,02h 00m,07:26,5.0,130.0,42 Seats available
Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Rohit Sewa,NON A/C Seater (2+2),05:35,02h 00m,07:35,3.0,130.0,42 Seats available
Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Rohit Sewa,NON A/C Seater (2+2),06:00,01h 35m,07:35,3.0,130.0,42 Seats available
Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Rohit Sewa,NON A/C Seater (2+2),08:15,02h 00m,10:15,3.0,130.0,42 Seats available
Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Rohit Sewa,NON A/C Seater (2+2),11:40,02h 00m,13:40,3.0,130.0,42 Seats available
Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Rohit Sewa,NON A/C Seater (2+2),11:50,02h 00m,13:50,3.0,130.0,42 Seats available
